store,websites,sku,mpn,name,price,msrp,height,weight,width,color,categories,finish,image,depth,length,measurements,ebay_title,inside_dimensions,product_collection,extension,volts,btu,number_of_body_sprays,number_of_handles,handshower_included,ada_compliant,gallons_per_flush,bowl_depth,bowl_sizes,lever_placement,installation_type,mirror_included,magnifying,frame,mirror_height,number_of_shelves,number_of_holes,breaker,hp_pump,water_capacity,water_depth,drain_placement,number_of_jets,shape,bed_size,number_type,seat_height,seat_width,fabric_content_leather_grade,faucet_holes,faucet_included,basin_shape,sink_material,sink_color,shelf_included,number_of_basins,number_of_doors,number_of_drawers,number_of_sinks,sink_gauge,sink_type,blower_type,energy_star_compliant,max_cfm,mounting_type,timer,threshold,door_type,frame_type,glass_type,drain_included,sink_included,lead_compliant,spout_height,spout_reach,valve_type,bulb_type,shade_material,safety_rating,light_direction,number_of_lights,wattage,description_import,bullet_1,bullet_2,bullet_3,bullet_4,bullet_5,bullet_6,bullet_7,bullet_8,bullet_9,bullet_10,care_instructions,number_of_chairs_stools,assembly_required,manual,specs,base_material,top_material,vanity_top_included,vanity_base_width,warranty,warranty_link,care_link,material,style,ships_within,upc,url_key,meta_title,meta_description,description,short_description,status,visibility,tax_class_id,type,attribute_set,manufacturer,qty,_media_attribute_id,_media_image,thumbnail,small_image,_media_lable,_media_position,_media_is_disabled,options_container,is_in_stock,amconf_simple_price,has_options,color1,size,associated,config_attributes
admin,base,TOV-TOV-ZOE-CHAIR-GBL,TOV-ZOE-CHAIR-GBL,TOV Furniture Zoe Grey Leather Chair,1054.58,995,,49,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-ZOE-CHAIR-GBL.jpg,,,37&#34;W x 33&#34;D x 32.3&#34;H,TOV Furniture TOV-ZOE-CHAIR-GBL Zoe Grey Leather Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,7.52423E+11,TOV Furniture TOV-ZOE-CHAIR-GBL Zoe Grey Leather Chair,TOV Furniture TOV-ZOE-CHAIR-GBL Zoe Grey Leather Chair,TOV Furniture TOV-ZOE-CHAIR-GBL Zoe Grey Leather Chair,<p>Sharp design and neutral colors create a chair sure to add a futuristic and fashionable element to your space.</p><p>Seat Dimensions: 24.41&#34; W x 22&#34; D x 18.9&#34; H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Tufted seat back</p><p>Removable seat cushion</p><p>Soft bonded leather</p><p>Black stained legs</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>,TOV Furniture TOV-ZOE-CHAIR-GBL Zoe Grey Leather Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-ZOE-CHAIR-GBL.jpg,/TOV-ZOE-CHAIR-GBL.jpg,/TOV-ZOE-CHAIR-GBL.jpg,TOV Furniture TOV-ZOE-CHAIR-GBL Zoe Grey Leather Chair,1,0,Block after Info Column,1,,0,Grey,,,color1
admin,base,TOV-TOV-ZOE-GBL,TOV-ZOE-GBL,TOV Furniture Zoe Grey Leather Sofa,1054.58,2100,,110.2,,,Furniture/Living Room Furniture/Sofas & Loveseats/Sofas,,/TOV-ZOE-GBL.jpg,,,85&#34;W x 33&#34;D x 32.3&#34;H,TOV Furniture TOV-ZOE-GBL Zoe Grey Leather Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,7.52423E+11,TOV Furniture TOV-ZOE-GBL Zoe Grey Leather Sofa,TOV Furniture TOV-ZOE-GBL Zoe Grey Leather Sofa,TOV Furniture TOV-ZOE-GBL Zoe Grey Leather Sofa,<p>Sharp design and neutral colors create a sofa sure to add a futuristic and fashionable element to your space. The Zoe Sofa is available in Cream and Grey Bonded Leather.</p><p>Seat Dimensions: 72.4&#34; W x 22&#34; D x 18.9&#34; H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Tufted seat back</p><p>Includes accent pillows</p><p>Removable seat cushion</p><p>Soft bonded leather</p><p>Black stained legs</p><p>Available in grey and cream</p><p>Kiln dried wood</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>May be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>,TOV Furniture TOV-ZOE-GBL Zoe Grey Leather Sofa,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-ZOE-GBL.jpg,/TOV-ZOE-GBL.jpg,/TOV-ZOE-GBL.jpg,TOV Furniture TOV-ZOE-GBL Zoe Grey Leather Sofa,1,0,Block after Info Column,1,,0,Grey,,,color1
admin,base,TOV-TOV-A39,TOV-A39,TOV Furniture Alexander Grey Velvet Chair,500.6,800,,26.5,,,Furniture/Living Room Furniture/Accent Chairs,Grey,/TOV-A39.jpg,,,24.25&#34;W x 31.5&#34;D x 32.15&#34;H,TOV Furniture TOV-A39 Alexander Grey Velvet Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Velvet,,10 Business Days,7.52423E+11,TOV Furniture TOV-A39 Alexander Grey Velvet Chair,TOV Furniture TOV-A39 Alexander Grey Velvet Chair,TOV Furniture TOV-A39 Alexander Grey Velvet Chair,"<p>Its simple tufted look makes the Alexander Chair unique and full of personality. A fuse of sophisticated and modern, it is a great addition to any room. It&#39;s velvet exterior is soft to the touch, while the high density cushioning assures comfort that will last.</p><p>Seat Dimensions: 24.3 W x 21.3 D x 18.2 H</p><p>Leg Material: Birch</p><p>Handmade by skilled furniture craftsman</p><p>Extravagant soft grey velvet fabric</p><p>Solid wood frame</p><p>High density foam cushion</p><p>Exposed wood trim</p><p>Piped stitching</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-A39 Alexander Grey Velvet Chair,Enabled,"Catalog, Search",None,simple,Default,TOV Furniture,100,88,/TOV-A39.jpg,/TOV-A39.jpg,/TOV-A39.jpg,TOV Furniture TOV-A39 Alexander Grey Velvet Chair,1,0,Block after Info Column,1,,0,,,,
admin,base,TOV-TOV-63805-Grey-QN,TOV-63805-Grey-QN,TOV Furniture Williamsburg Grey Linen Bed in Queen,620.35,1200,,138,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Grey-QN.jpg,,,,TOV Furniture TOV-63805-Grey-QN Williamsburg Grey Linen Bed in Queen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63805-Grey-QN Williamsburg Grey Linen Bed in Queen,TOV Furniture TOV-63805-Grey-QN Williamsburg Grey Linen Bed in Queen,TOV Furniture TOV-63805-Grey-QN Williamsburg Grey Linen Bed in Queen,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p><p>Full: 64.6&#39;&#39;W x 83.5&#39;&#39;D x 54&#39;&#39;H <br /> Full Headboad: 64.6&#39;&#39;W x 4&#39;&#39;D x 53.9&#39;&#39;H <br /> Full Rails: 76&#39;&#39;W x 3&#39;&#39;D x 9.8&#39;&#39;H <br /> Full Footboard: 60.62&#39;&#39;W x 3.15&#39;&#39;D x 11.8&#39;&#39;H <br /> Full Slats: 54&#34;W x 75&#34;H</p><p>Queen: 70.9&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> Queen Headboad: 70.9&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H <br /> Queen: Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H <br /> Queen: Footboard: 66.9&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p><p>King: 86.6&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> King Headboad: 86.6&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H<br /> King Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H<br /> King Footboard: 82.6&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p></p>",TOV Furniture TOV-63805-Grey-QN Williamsburg Grey Linen Bed in Queen,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63805-Grey-QN.jpg,/TOV-63805-Grey-QN.jpg,/TOV-63805-Grey-QN.jpg,TOV Furniture TOV-63805-Grey-QN Williamsburg Grey Linen Bed in Queen,1,0,Block after Info Column,1,,0,Grey,Queen,,"color1,size"
admin,base,TOV-TOV-63108-Beige,TOV-63108-Beige,TOV Furniture York Beige Linen Club Chair,371.19,795,,61.7,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-63108-Beige.jpg,,,32.2&#39;&#39;W x 34.3&#39;&#39;D x 37.8&#34;H,TOV Furniture TOV-63108-Beige York Beige Linen Club Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63108-Beige York Beige Linen Club Chair,TOV Furniture TOV-63108-Beige York Beige Linen Club Chair,TOV Furniture TOV-63108-Beige York Beige Linen Club Chair,"<p>The York Club Chair has all you might hope for with a traditional design: sturdy birch frame and legs, foam cushioning, button tufting, and scroll-shaped armrests. The linen upholstery lends an understated finish and hint of modernity to an otherwise traditional style. Ideal for curling up next to the fireplace with your favorite book or impressing your friends and neighbors with your keen sense of style, this chair was designed to maximize relaxation and elegance.</p><p>Seat Dimensions: 20.87&#34; W x 22.05&#34; D x 19.3&#34; H, Arm Height: 26&#34;</p><p>Leg Material: Birch</p><p>Stylish design</p><p>Beige linen blend upholstery</p><p>Button tufted back</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-63108-Beige York Beige Linen Club Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63108-Beige.jpg,/TOV-63108-Beige.jpg,/TOV-63108-Beige.jpg,TOV Furniture TOV-63108-Beige York Beige Linen Club Chair,1,0,Block after Info Column,1,,0,Beige,,,color1
admin,base,TOV-TOV-63108-Grey,TOV-63108-Grey,TOV Furniture York Grey Linen Club Chair,321.71,795,,61.7,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-63108-Grey.jpg,,,32.2&#39;&#39;W x 34.3&#39;&#39;D x 37.8&#34;H,TOV Furniture TOV-63108-Grey York Grey Linen Club Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63108-Grey York Grey Linen Club Chair,TOV Furniture TOV-63108-Grey York Grey Linen Club Chair,TOV Furniture TOV-63108-Grey York Grey Linen Club Chair,"<p>The York Club Chair has all you might hope for with a traditional design: sturdy birch frame and legs, foam cushioning, button tufting, and scroll-shaped armrests. The linen upholstery lends an understated finish and hint of modernity to an otherwise traditional style. Ideal for curling up next to the fireplace with your favorite book or impressing your friends and neighbors with your keen sense of style, this chair was designed to maximize relaxation and elegance.</p><p>Seat Dimensions: 20.87&#34; W x 22.05&#34; D x 19.3&#34; H, Arm Height: 26&#34;</p><p>Leg Material: Birch</p><p>Stylish design</p><p>Grey linen blend upholstery</p><p>Button tufted back</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-63108-Grey York Grey Linen Club Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63108-Grey.jpg,/TOV-63108-Grey.jpg,/TOV-63108-Grey.jpg,TOV Furniture TOV-63108-Grey York Grey Linen Club Chair,1,0,Block after Info Column,1,,0,Grey,,,color1
admin,base,TOV-TOV-ZOE-CHAIR-CBL,TOV-ZOE-CHAIR-CBL,TOV Furniture Zoe Cream Leather Chair,451.13,995,,49,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-ZOE-CHAIR-CBL.jpg,,,37&#34;W x 33&#34;D x 32.3&#34;H,TOV Furniture TOV-ZOE-CHAIR-CBL Zoe Cream Leather Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,7.52423E+11,TOV Furniture TOV-ZOE-CHAIR-CBL Zoe Cream Leather Chair,TOV Furniture TOV-ZOE-CHAIR-CBL Zoe Cream Leather Chair,TOV Furniture TOV-ZOE-CHAIR-CBL Zoe Cream Leather Chair,<p>Sharp design and neutral colors create a chair sure to add a futuristic and fashionable element to your space.</p><p>Seat Dimensions: 24.41&#34; W x 22&#34; D x 18.9&#34; H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Tufted seat back</p><p>Removable seat cushion</p><p>Soft bonded leather</p><p>Black stained legs</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p>Kiln dried wood</p>,TOV Furniture TOV-ZOE-CHAIR-CBL Zoe Cream Leather Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-ZOE-CHAIR-CBL.jpg,/TOV-ZOE-CHAIR-CBL.jpg,/TOV-ZOE-CHAIR-CBL.jpg,TOV Furniture TOV-ZOE-CHAIR-CBL Zoe Cream Leather Chair,1,0,Block after Info Column,1,,0,Cream,,,color1
admin,base,TOV-TOV-A2L,TOV-A2L,TOV Furniture Lily Leather Chair,454,725,,27.3,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-A2L-L.jpg,,,26.4&#34;W x 26&#34;D x 27.75&#34;H,TOV Furniture Lily Leather Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Lily Leather Chair,TOV Furniture Lily Leather Chair,TOV Furniture Lily Leather Chair,<p>Victorian meets traditional in this distinctive chair. A perfect arch and tufted interior make this chair a sure enhancement to any room. Available multiple color and fabric options.</p><p>Seat Dimensions: 22.85 W x 19.15 D x 16.2 H</p><p>Leg Material: Cucurbit</p><p>Handmade by skilled furniture craftsman</p><p>Gracefull design</p><p>Hand-applied nail head trim</p><p>Solid wood frame</p><p>Tufted seat and back</p><p>Castor front legs</p><p>High density foam cushion</p><p>Kiln dried wood</p><p>Ships assembled</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>,TOV Furniture Lily Leather Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-A2L-L.jpg,/TOV-A2L-L.jpg,/TOV-A2L-L.jpg,TOV Furniture Lily Leather Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A2L7,TOV-TOV-A2L5",color1
admin,base,TOV-TOV-63102-LS,TOV-63102-LS,TOV Furniture Fairfield Linen Loveseat,535.82,1249,,79.35,,,Furniture/Living Room Furniture/Sofas & Loveseats/Loveseats,,/TOV-63102-LS-Beige.jpg,,,52.4&#39;&#39;W x 33&#39;&#39;D x 42.5&#39;&#39;H,TOV Furniture Fairfield Linen Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Fairfield Linen Loveseat,TOV Furniture Fairfield Linen Loveseat,TOV Furniture Fairfield Linen Loveseat,"<p>A refined elegance with a hint of regal inspiration sets the Fairfield loveseat in a class of its own. The loveseats stately form is magnified against the fabric. Button tufting accents the back while silver nail head trim lines the scalloped armrests and backrest. Built on a birch wood frame with black legs and foam cushioning, and is available in grey or beige.</p><p>Seat Dimensions: 21"" D x 17"" H</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Stylish design</p><p>Button tufted back</p><p>Removable seat cushions</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assemble required, legs are located in a compartment under the seat</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Fairfield Linen Loveseat,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-63102-LS-Beige.jpg,/TOV-63102-LS-Beige.jpg,/TOV-63102-LS-Beige.jpg,TOV Furniture Fairfield Linen Loveseat,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-63102-LS-Beige,TOV-TOV-63102-LS-Grey",color1
admin,base,TOV-TOV-CL,TOV-CL,TOV Furniture Shev Linen Settee,610.74,1395,,61,,,Furniture/Living Room Furniture/Sofas & Loveseats/Loveseats,,/TOV-CL8.jpg,,,70.08&#34;W x 28.74&#34;D x 33.86&#34;H,TOV Furniture Shev Linen Settee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linen,,10 Business Days,,TOV Furniture Shev Linen Settee,TOV Furniture Shev Linen Settee,TOV Furniture Shev Linen Settee,"<p>The Victorian inspired Shev settee offers stylish seating for a variety of spaces. Handcrafted with a solid wood frame and gently curved arms and back, this luxurious settee is available in beige linen or brown velvet.</p><p>Seat Dimensions: 42.32"" W x 21"" D x 20.5"" H</p><p>Leg Material: Wood</p><p>Comfortable beige linen settee</p><p>Tufted seat and inner arms</p><p>Solid wood frame</p><p>Curved arms and back</p><p>Spindle natural colored legs</p><p>Kiln dried wood</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Spot clean only</p><p>Minor assembly required</p><p>One year manufacturer's warranty</p>",TOV Furniture Shev Linen Settee,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-CL8.jpg,/TOV-CL8.jpg,/TOV-CL8.jpg,TOV Furniture Shev Linen Settee,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-CL8,TOV-TOV-CL8-BR",color1
admin,base,TOV-TOV-63114,TOV-63114,TOV Furniture Halifax Linen Banquette Bench,464.66,899,,77,,,Furniture/Accent Furniture/Benches,,/TOV-63114-Beige-10.jpg,,,55.5&#39;&#39;W x 29.5&#39;&#39;D x 42.1&#39;&#39;H,TOV Furniture Halifax Linen Banquette Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Halifax Linen Banquette Bench,TOV Furniture Halifax Linen Banquette Bench,TOV Furniture Halifax Linen Banquette Bench,"<p>A popular style of seating in restaurants and lounges, the banquette can be utilized as a high-backed long bench or booth. Our beautiful Halifax Banquette is sure to add a retro and elegant feel to your space with a modern twist, and is equally suitable for either commercial or home use. This bench is made with a birch frame, black lacquered wood legs and is available in grey or beige linen upholstery. A paneled, wingback backrest and silver tone metal nail head trim set this seat far apart from the rest!</p><p>Seat Dimensions: 19.5"" D x 18"" H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Button tufted back</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Halifax Linen Banquette Bench,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-63114-Beige-10.jpg,/TOV-63114-Beige-10.jpg,/TOV-63114-Beige-10.jpg,TOV Furniture Halifax Linen Banquette Bench,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-63114-Grey,TOV-TOV-63114-Beige",color1
admin,base,TOV-TOV-A35,TOV-A35,TOV Furniture Madison Velvet Wing Chair,596.41,1695,,54.1,,,Furniture/Living Room Furniture/Accent Chairs,,/Madison-All-1.jpg,,,29.9&#34;W x 39&#34;D x 59&#34;H,TOV Furniture Madison Velvet Wing Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Velvet,,10 Business Days,,TOV Furniture Madison Velvet Wing Chair,TOV Furniture Madison Velvet Wing Chair,TOV Furniture Madison Velvet Wing Chair,"<p>The eye-catching Madison velvet wing chair makes a statement wherever you place it. Featuring gracefully scalloped back, wings, and apron with tufting and gently curved legs. This luxurious chair is available in your choice of blue, grey or pink velvet.</p><p>Seat Dimensions: 20.87"" W x 23.82"" D x 18.5"" H</p><p>Leg Material: Wood</p><p>Comfortable blue velvet wing chair</p><p>Tufted seat and back</p><p>Solid wood frame</p><p>Scalloped back, wings and apron</p><p>Kiln dried wood</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Spot clean only</p><p>Available in blue, grey or pink velvet</p><p>Minor assembly required</p><p>One year manufacturer's warranty</p>",TOV Furniture Madison Velvet Wing Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/Madison-All-1.jpg,/Madison-All-1.jpg,/Madison-All-1.jpg,TOV Furniture Madison Velvet Wing Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A35-Blue,TOV-TOV-A35-Grey,TOV-TOV-A35-Pink",color1
admin,base,TOV-TOV-B55B-C-250,TOV-B55B-C-250,TOV Furniture Amherst Beige Linen Bed,540.48,1175,,107,,,Furniture/Bedroom Furniture/Beds,,/TOV-B55B-C-250-FL.jpg,,,Overall: 60.63&#34;W x 81.1&#34;D x 47&#34;H,TOV Furniture Amherst Beige Linen Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linen,,10 Business Days,,TOV Furniture Amherst Beige Linen Bed,TOV Furniture Amherst Beige Linen Bed,TOV Furniture Amherst Beige Linen Bed,"<p>With a sophisticated design that is both refined and relaxed, this platform bed will help turn your bedroom into the peaceful retreat it should be. From the beautiful beige fabric to the tall, curved headboard with silvertone nail head accents, sweet dreams will come quickly and effortlessly. The bed is constructed with a wooden outer frame, foam padding, and black wooden legs with non-marking feet. Slats are included with a black-coated steel frame - a box spring is not needed.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Contemporary design</p><p>Black stained legs</p><p>Bed available in Full, Queen and King</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>One year manufacturer's warranty</p><p><p>Full: 60.63""W x 81.1""D x 47""H</p><p>Queen: 67""W x 86""D x 47""H <br />Queen Headboard: 67""W x 4.3""D x 52""H <br />Queen Footboard: 67""W x 4.3""D x 6.3""H <br />Queen Rails: 82""W x 3.15""D x 6.3""H <br />Queen Slats: 80""W x 60""D</p><p>King: 82""W x 86""D x 47""H <br />King Headboard: 82""W x 4.3""D x 48""H <br />King Footboard: 82""W x 4.3""D x 6.3""H <br />King Rails: 82""W x 3.15""D x 6.3""H <br />King Slats: 80""W x 76""D</p></p>",TOV Furniture Amherst Beige Linen Bed,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-B55B-C-250-FL.jpg,/TOV-B55B-C-250-FL.jpg,/TOV-B55B-C-250-FL.jpg,TOV Furniture Amherst Beige Linen Bed,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-B55B-C-250-QN,TOV-TOV-B55B-C-250-KG,TOV-TOV-B55B-C-250-FL",size
admin,base,TOV-TOV-63802-3,TOV-63802-3,TOV Furniture Camden Linen Sofa,683.97,1695,,123.5,,,Furniture/Living Room Furniture/Sofas & Loveseats/Sofas,,/TOV-63802-3-Grey.jpg,,,90.6&#39;&#39;W x 37.4&#39;&#39;D x 34.6&#39;&#39;H,TOV Furniture Camden Linen Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Camden Linen Sofa,TOV Furniture Camden Linen Sofa,TOV Furniture Camden Linen Sofa,"<p>Traditional comfort meets modern style. The Camden sofa was designed to optimize comfort: a high backrest, comfortable cushioning and suitable seat height maximize relaxation. A solid birch frame, foam cushioning and beige linen upholstery set the stage for contemporary style. Featuring bronze hand-applied nail heads and black wooden legs with non-marking feet. All cushions are removable and repositionable for utmost comfort.</p><p>Seat Dimensions: 80"" W x 23"" D x 19.95"" H</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Includes 2 matching pillows</p><p>Removable seat and back cushions</p><p>Stylish design</p><p>Black stained legs</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Camden Linen Sofa,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-63802-3-Grey.jpg,/TOV-63802-3-Grey.jpg,/TOV-63802-3-Grey.jpg,TOV Furniture Camden Linen Sofa,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-63802-3-Grey,TOV-TOV-63802-3-Beige",color1
